1h;4h;7h;10h;13h;16h;19h;22h
0;0;0.555555556;0;1;0.722222222;0;0.916666667
0.427350427;1;0.341880342;0.743589744;0;0.452991453;0;0.136752137
0.501789549;0.336435218;1;0.301360057;0.16678597;0.300644238;0.108088762;0.141016464
0.313152401;0.244258873;1;0.607515658;0.225469729;0.219206681;0.208768267;0.137787056
1;0.52;0.133333333;0.68;0.36;0.173333333;0.166666667;0.106666667
0;0;1;0;0;0;0;0
1;0;0;0.3;0.36;0;1;0
1;0.355716878;0.978221416;0.633393829;0.294010889;0.237749546;0.274047187;0.921960073
0;0;0;0.833333333;1;0;0;0
0.594202899;0.670619236;1;0.747035573;0.18972332;0.588932806;0.297760211;0.733860343
0.05733945;0.180045872;0.778669725;1;0.287844037;0;0;0.075688073
0.381679389;0;0.916030534;1;0.13740458;0.198473282;0;0.122137405
0;0;1;0.75;0;0;0;0.8
0.229357798;0.720183486;0.550458716;1;0.330275229;0.963302752;0;0.151376147
0.366748166;0.622249389;1;0.497555012;0.17603912;0.385085575;0.215158924;0.240831296
0;0.205804749;1;0.269129288;0.284960422;0.208443272;0.860158311;0.08707124
0.690631808;0.994916485;1;0.379811184;0.143064633;0.801742919;0.310094408;0.309368192
0;0.4875;1;0.55;0;0;0;0
0.313479624;0.36677116;1;0.730407524;0.282131661;0.495297806;0.235109718;0.617554859
0;0.246835443;0.253164557;0.734177215;0.113924051;1;0.474683544;0.208860759
0.407925408;0.547785548;1;0.406759907;0.167832168;0.276223776;0.205128205;0.534965035
0.407925408;0.547785548;1;0.440559441;0.125874126;0.214452214;0.234265734;0.516317016
0;0;0.606060606;0.878787879;0;0;0;1
0.327868852;0.770491803;0.786885246;1;0.704918033;0.173770492;0;0.429508197
0;0;0;1;0;0;0;0
0.555555556;0.433333333;1;0.405555556;0.4;0.144444444;0.277777778;0.366666667
0.538857678;0.421348315;1;0.571629213;0.277153558;0.14747191;0.235018727;0.237827715
0.321100917;0.64587156;0.329357798;1;0.099082569;0.675229358;0.276146789;0.150458716
0.82230869;0.930393428;0.336792045;0.672287073;0.092952875;1;0.097708604;0.106355383
0.402854007;0.443834614;0.197219173;0.388218075;0.098426637;1;0.137577753;0.072081961
0.192307692;0.15;1;0.111538462;0;0.1;0.096153846;0
1;0;0;0.3;0;0;1;0
0.513667426;0.579726651;1;0.943052392;0.224373576;0.599088838;0.314350797;0.784738041
1;0;0.4;0.3;0;0;0;0
0.212765957;1;0.806382979;0.463829787;0.038297872;0.278723404;0;0.208510638
0.061124694;0.525672372;1;0.30195599;0.306845966;0.321515892;0.184596577;0.460880196
0;0;0.4;0.58;0.9;0.26;1;0
0.36548488;0.714285714;0.572471324;1;0.290406674;0.506777894;0.117831074;0.282064651
0.429866412;0.280057252;1;0.214694656;0.239980916;0.238072519;0.215648855;0.140744275
0;0;0;0.6;0.72;0;1;0
0.641025641;1;0.769230769;0;0.230769231;0;0;0
0;0.722222222;0.37037037;0.814814815;1;0;0;0.611111111
1;0.26;0.133333333;0.193333333;0.12;0.173333333;0;0.106666667
0;0.325;1;0.7875;0.75;0.658333333;0.104166667;0.204166667
0.458715596;0.720183486;0.458715596;1;0.165137615;0.119266055;0.114678899;0.600917431
0.278551532;0.6545961;1;0.323119777;0.200557103;0.147632312;0.278551532;0.364902507
0.396825397;0;0.158730159;0.349206349;1;0.206349206;0;0.126984127
1;0.312;0.64;0.292;0.504;0.42;0.2;0.592
0;0;1;0.75;0;0;0;0
0.184229919;0.288135593;1;0.278555637;0.370670597;0.367722918;0.221812822;0.313927782
0;0;0.185185185;0.537037037;1;0.240740741;0;0
0.547445255;1;0.875912409;0.47810219;0.262773723;0.288321168;0.273722628;0.47810219
1;0.172949002;0.576496674;0.290465632;0.239467849;0.525498891;0.166297118;0.328159645
0;0;0.344827586;1;0;0.448275862;0;0.568965517
0;0.354545455;1;0.727272727;0.572727273;0.718181818;0.227272727;0.222727273
0;0;1;0;0;0;0;0
0.596252129;1;0.95229983;0.39693356;0.153321976;0.492333901;0.299829642;0.586030664
0.486910995;0.526551982;1;0.673896784;0.160807779;0.491398654;0.262528048;0.539267016
0;0;1;0.244444444;0;0;0.138888889;0
0;1;0.512820513;0.371794872;0.230769231;0;0;0
0.3125;0.24375;1;0.09375;0;0.1625;0.15625;0
0;0;1;0;0;0;0;0.4
0;0;1;0.75;0;0;0;0
0.683371298;0.712984055;1;0.958997722;0.448747153;0.059225513;0.113895216;0.523917995
0.119331742;0.46778043;1;0.415274463;0.171837709;0.126491647;0.238663484;0.1575179
0.357873211;0.520449898;1;0.475460123;0.569529652;0.242331288;0.282208589;0.452965235
0.065919578;0.567567568;1;0.402109426;0.212920237;0.121292024;0.19841793;0.129861569
0.358422939;0.562724014;1;0.415770609;0;0.189964158;0.089605735;0.53046595
0.477742448;0.466613672;1;0.554848967;0.228139905;0.459459459;0.279014308;0.6645469
0.258593574;0.254998877;1;0.417883622;0.689732644;0.3307122;0.687935295;0.099528196
0.917431193;0.720183486;0.458715596;1;0.495412844;0.844036697;0.573394495;0.302752294
0.381679389;0;0.305343511;0.664122137;0.27480916;1;0.190839695;0.122137405
0;0;0;1;0.409090909;0.590909091;0;0
0;0.886363636;0.454545455;1;0.818181818;0;0;0.363636364
0;0.975;1;0;0;0.325;0.3125;0.4125
0.729104274;0.628641438;1;0.856520555;0.23223523;0.339912878;0.280152464;0.278927307
0.966597077;0.858037578;1;0.219728601;0.102818372;0.082463466;0.222860125;0.213987474
1;0;0.133333333;0.293333333;0.36;0;0.333333333;0
0;0.296577947;0.456273764;0.885931559;0.136882129;1;0.285171103;0.186311787
0.080120803;0.139101084;1;0.22455143;0.066974596;0.084029135;0.044590513;0.066974596
0.614738203;0.417259211;1;0.634130575;0.21460892;0.30575307;0.243374273;0.371040724
0;0.473684211;0.647773279;1;0.510121457;0;0;0.267206478
0.139275766;0.6545961;1;0.484679666;0.548746518;0.147632312;0.139275766;0.640668524
0.229357798;0.178899083;0.366972477;1;0.165137615;0.903669725;0.403669725;0.075688073
0;0.122257053;1;0.090909091;0;0.166144201;0.078369906;0.153605016
0.949367089;0.493670886;0.886075949;0.829113924;0.569620253;1;0.158227848;0.101265823
1;0.783333333;0.533333333;0.193333333;0;0.526666667;0.416666667;0
0;0;0;0.833333333;1;0;0;0
0.215053763;0.337634409;0.559139785;1;0.539784946;0.451612903;0.593548387;0.141935484
0;0.34204793;1;0.095860566;0;0;0;0
0.469483568;0.061032864;1;0.023474178;0.14084507;0.164319249;0.156494523;0.051643192
1;0.595623216;0.949571836;0.567078972;0.238820171;0.574690771;0.215033302;0.561370124
0;0;0.689655172;1;0.413793103;0;0.287356322;0.183908046
0;0;0.689655172;1;0;0;0;0
0.636942675;1;0.382165605;0.095541401;0.687898089;0.503184713;0;0.420382166
0.026553372;0.034696406;1;0.452823509;0.057178262;0.106921579;0.071163038;0.052221632
0;0.65;1;0;0.3;0;0;0
0;0;0.457020057;1;0.951289398;0.113180516;0.179083095;0.022922636
0;0.65;1;0;0.3;0.433333333;0;0
0.492610837;0.384236453;0.985221675;1;0.177339901;0.128078818;0.123152709;0.403940887
0;0.178899083;0.458715596;1;0.412844037;0;0;0.224770642
0;0;0;0.556962025;0.911392405;1;0;0
0;0.111058601;1;0.563327032;0.085066163;0.248582231;0.071361059;0.031190926
1;0.52;0.533333333;0.386666667;0.48;0.526666667;0.166666667;0.326666667
0;0.278571429;1;0.107142857;0.642857143;0.564285714;0.178571429;0.235714286
0.884955752;0.808259587;1;0.513274336;0.159292035;0.233038348;0;0.386430678
0.107066381;0.167023555;0.128479657;0.561027837;1;0.394004283;0.751605996;0.070663812
0.680261011;1;0.857531267;0.315932572;0.214790647;0.428493747;0.204458945;0.659597607
0.073637703;0.346097202;1;0.298969072;0.502209131;0.038291605;0.184094256;0.362297496
0.78125;0.85625;0.1875;1;0.615625;0.409375;0.784375;0.103125
0.576923077;0.45;1;0.615384615;0.207692308;0.203846154;0.192307692;0.315384615
0.259067358;0.607944732;1;0.300518135;0.062176166;0.091537133;0.129533679;0.198618307
0;1;0.341880342;0;0;0.222222222;0;0
0.535542933;0.217945183;0.126619975;0.193955771;0.026746815;1;0.023548227;0.053328186
0.747334755;0.793176972;1;0.232409382;0.172707889;0.280383795;0.187633262;0.157782516
0;0;1;0.75;0;0;0;0.8
1;0.78;0.8;0.3;0.36;0;0;0.32
0.077599586;0.020175892;0.516295913;1;0.585100879;0.394205898;0.428349715;0.042421107
0.895348837;0.21019678;1;0.364042934;0.321109123;0.117173524;0.22450805;0.132379249
0;0;1;0.366666667;0.45;0.441666667;0.208333333;0.275
0.854700855;1;0.854700855;0.376068376;0.461538462;0;0.213675214;0.282051282
1;0.312;0.72;0.812;0.216;0.316;0.5;0.064
0.476190476;0;0.19047619;0;0.171428571;1;0;0.314285714
1;0.893009986;0.82596291;0.539229672;0.460770328;0.412268188;0.142653352;0.841654779
0;1;0.512820513;0.935897436;0.461538462;0.333333333;0.641025641;0.205128205
0.255102041;1;0.408163265;0.443877551;0;0.403061224;0.12755102;0.168367347
0.272598562;0.285558702;1;0.552385101;0.2306687;0.171749074;0.306142453;0.35885428
0;0;1;0.7875;0.3;0.108333333;0.208333333;0.1375
0.862068966;0;0.689655172;1;0;0.913793103;0;0.275862069
0;0.371428571;0.380952381;0.695238095;0.342857143;1;0;0.780952381
0.345423143;0.742659758;1;0.90328152;0.310880829;0.136442142;0.433506045;0.198618307
0.365344468;0.286012526;1;0.955114823;0.46868476;0.685803758;0.471816284;0.154488518
0.039191096;0.177927575;0.760464023;1;0.227935413;0.082458066;0.090453049;0.046245493
0;0;0.555555556;0;1;0;0;0.444444444
0.229357798;0.536697248;0.733944954;1;0.330275229;0.844036697;0.114678899;0.302752294
0;0;1;0.483333333;0.3;0;0.833333333;0
0.255102041;1;0.918367347;0.224489796;0.459183673;0.132653061;0.255102041;0.418367347
0.5;0.195;1;0.8;0.18;0.655;0.125;0.74
0.609756098;0.475609756;0.650406504;0.414634146;0.219512195;0.74796748;0.203252033;1
0.114678899;0.896788991;0.321100917;1;0.412844037;0.78440367;0.518348624;0.300458716
0.763358779;0.595419847;0.458015267;0.778625954;0.27480916;1;0.954198473;0.122137405
0.159744409;1;0.924920128;0.348242812;0.115015974;0.041533546;0.159744409;0.236421725
0.362961714;0.283858998;1;0.762185866;0.32096475;0.199527745;0.249789172;0.188058695
0.641025641;1;0.256410256;0;0;0;0;0.628205128
0;1;0;0.192307692;0.230769231;0.333333333;0;0
0.227272727;0.177272727;1;0.790909091;0.081818182;0;0.454545455;0.15
1;0;0.4;0.3;0;0.52;0;0.66
0.557103064;0.437325905;1;0.891364903;0.250696379;0.95264624;0.278551532;0.729805014
0;0;0.689655172;1;0.620689655;0.896551724;0;0
0.576923077;0.753846154;1;0.111538462;0.069230769;0.403846154;0.192307692;0.061538462
1;0;0.533333333;0.58;0.72;0.173333333;0.5;0.106666667
0.163398693;0.298474946;1;0.632897603;0.371459695;0.887799564;0.519607843;0.196078431
0.831353919;0.836104513;0.522565321;1;0.467933492;0.498812352;0.296912114;0.116389549
0.833333333;0;1;0.125;0.15;0;0;0.275
0;0.177676538;1;0.10022779;0.082004556;0.239179954;0.056947608;0
0.75;0.585;1;0.51;0.09;0.265;0.125;0.74
0.25;0.195;1;0.945;0.27;0.79;0;0.165
0;0.185714286;0.476190476;0.414285714;0.514285714;1;0.119047619;0.076190476
1;0;0.4;0.58;0.6;0.173333333;0.5;0.106666667
0;0;1;0;0;0;0;0
0;0;0;1;0;0;0;0
1;0;0;0.87;0.72;0.53;0.75;0.16
1;0.817469644;0.531662097;0.605300953;0.058623841;0.898942421;0.170387779;0.488053271
0.501002004;0.470941884;0.400801603;0.669338677;0.144288577;1;0.402805611;0.164328657
0;0.975;1;0.375;0;0;0;0.4
0.384615385;0.3;1;0.726923077;0.138461538;0.403846154;0.480769231;0.188461538
0;0;1;0.81875;0.7875;0.33125;0.3125;0.5125
0;0;0.344827586;1;0.310344828;0;0;0
0.233800935;0.261189045;0.693386774;1;0.683366733;0.105544422;0.217768871;0.306613226
0;0.192118227;0.492610837;1;0.266009852;0.389162562;0;0.162561576
0;0;0.344827586;1;0.620689655;0.224137931;0.215517241;0.284482759
0;0.975;1;0;0.9;0.65;0;0.4
0;0;0.681818182;0.988636364;0.920454545;0.897727273;1;0.278409091
0.334448161;0.130434783;1;0.193979933;0.120401338;0.177257525;0.16722408;0.274247492
1;0;0.4;0;0;0;0;0
0;0.697104677;0.267260579;0.162583519;1;0.118040089;0;0.400890869
0.862068966;0;0.344827586;1;0.310344828;0.913793103;0;0.275862069
0.227272727;0.890909091;1;0.068181818;0;0.359090909;0;0.15
0.416666667;0.654166667;1;0.970833333;0.075;0;0.208333333;0.1375
1;0;0.4;0;0;0;0;0.66
0.46875;0;0.125;1;0.39375;0.246875;0.784375;0.153125
0;0.835714286;1;0;0.385714286;0.378571429;0;0.114285714
1;0;0.8;0;0.36;0;0;0
0.156739812;0.736677116;1;0.090909091;0.169278997;0.081504702;0.313479624;0
0.625;0.975;1;0.725;0.225;0;0;0.6125
0.083927822;0.06588334;0.435585397;1;0.436844314;0.176248426;0.31598825;0.172052035
0.427350427;1;0.512820513;0.128205128;0.153846154;0;0;0.136752137
0.258195212;0.259300184;1;0.353222836;0.251197053;0.183793738;0.286556169;0.217311234
0.278551532;0.325905292;1;0.56545961;0.100278552;0;0;0.136490251
0;0;1;0;0;0;0;0
0.815217391;0.85326087;0.869565217;0.869565217;0.586956522;1;0.135869565;0.711956522
0.639386189;1;0.664961637;0.37084399;0.322250639;0.672634271;0.191815857;0.503836317
0;0;1;0.425;0.45;0.108333333;0.3125;0
0.648298629;0.516759777;0.060944642;1;0.072879634;0.740731336;0.0063484;0.516251905
0;0;1;0;0;0;0;0
1;0;0.8;0.3;0;0.52;0;0
0.130058429;0.127028782;0.734473058;1;0.76152348;0.318545769;0.591863233;0.283921229
0.111990366;0.148116291;0.649062446;1;0.704111474;0.307414416;0.612936522;0.310166867
0;0;1;0.725;0;0;0.3125;0.4125
0;0;1;0.75;0;0;0;0
0;0;0.689655172;1;0;0;0;0
0.086445367;0.121715076;0.414246196;1;0.769709544;0.463347165;0.538035961;0.328838174
0;0;0.846560847;1;0.19047619;0.137566138;0.396825397;0.084656085
0.793650794;0.412698413;0.846560847;1;0.285714286;0.137566138;0.132275132;0
0;0;1;0.25;0;0;0;0.266666667
0;0;0.37037037;0.814814815;1;0.481481481;0;0.296296296
1;0.78;0.8;0.3;0.36;0.52;0;0
1;0.39;0.8;0.87;0;0;0.5;0.16
0;0;0.344827586;1;0;0.448275862;0.862068966;0.275862069
0;0;0;1;0;0;0;0
0;0;0;1;0;0;0;0
0;0;0;1;0;0;0;0
0;0;0;1;0.620689655;0;0;0
0;0;0;1;0.620689655;0;0;0
0;0;0;0.277777778;1;0;0;0
0;0;0.689655172;1;0;0;0;0
1;0;0.4;0.88;0.36;0.52;0.5;0
0;0;1;0;0;0;0;0
0;0.672413793;0;1;0;0;0;0
1;0;0;0.73;0;0.26;0;0
0;0;0.377358491;0.547169811;0.339622642;1;0;0.301886792
0;1;0;0.743589744;0;0;0;0
0;0;0.689655172;1;0;0;0;0
1;0.893009986;0.555634807;0.60128388;0.281740371;0.712553495;0.895149786;0.631241084
0.786836935;0.807465619;1;0.642436149;0.423379175;0.722986248;0.666011788;0.596267191
0.613585746;0.697104677;1;0.841870824;0.160356347;0.643652561;0.86636971;0.511135857
0.642903019;0.603082852;1;0.671804753;0.795761079;0.540141297;0.902376365;0.895311496
0;0.297709924;0.254452926;0.185750636;0.501272265;0.134860051;0.893129771;1
0.344827586;0.537931034;0.413793103;1;0.496551724;0.724137931;0.172413793;0.675862069
0.642538777;0.641825637;0.569441968;1;0.518452487;0.585665894;0.77839187;0.73364236
0.491159136;1;0.392927308;0.628683694;0.070726916;0.722986248;0.147347741;0.387033399
0.376691729;1;0.765413534;0.109022556;0.108270677;0.059398496;0.321052632;0.357142857
0.308409981;0.573471813;0.585089997;0.441887075;0.321568455;0.190819874;0.618448268;1
0.192307692;0.603846154;1;0.669230769;0.207692308;0.203846154;0.676923077;0.442307692
0.676868327;0.696085409;0.397864769;0.207117438;0.358007117;0.505338078;1;0.968683274
1;0.39;0.2;0;0.18;0.26;0.5;0.82
0.95191871;0.63311762;0.726385104;0.821639419;0.737851953;0.810059037;1;0.886012716
0;1;0;0;0;0;0;0
1;0.277061856;0.103092784;0.37435567;0.509020619;0.677190722;0.646907216;0.634020619
0.79339065;0.757119828;0.809779688;0.679473401;0.617409995;0.818914562;0.991133799;1
0;0.78;1;0.29;0.72;0;1;0.33
0;0.65;1;0.25;0;0;0.416666667;0.55
0;0.52;0.533333333;0.386666667;0.48;0;1;0.44
0.119331742;0.093078759;1;0.346062053;0.599045346;0.312649165;0.479713604;0.742243437
0.485176739;0.535347777;0.409920182;0.753705815;0.747434436;0.674458381;0.958380844;1
0.334448161;0.785953177;1;0.581939799;0.481605351;0.351170569;0.588628763;0.327759197
0.751579606;0.560588051;0.693087269;1;0.525617767;0.629652799;0.923115421;0.616390366
0.808976661;0.421543986;0.451705566;0.673249551;0.46427289;0.556552962;1;0.788868941
1;0;0.4;0.58;0.72;0;0.5;0.32
0;0;0.689655172;1;0.310344828;0.913793103;0.431034483;0.568965517
0.911804985;0.755683374;0.628731854;0.786086004;0.717885511;0.626266776;1;0.767871816
0.724637681;0.710144928;0.724637681;0.210144928;0.130434783;0.286231884;1;0.594202899
0.859533245;0.534125936;0.522897402;0.259136944;0.596873624;0.624834875;1;0.696609423
0;0;0.8;0.2;0.24;0;1;0.213333333
0.3125;0.4875;1;0.3625;0.225;0.33125;0.46875;0.6125
0.645955451;0.321219226;0.234466589;0.477139508;0.357561547;0.584994138;1;0.269636577
0.797905044;0.72173517;0.559148355;0.984401685;0.574405101;0.721052032;1;0.757827622
0.351288056;0.367681499;0.468384075;0.271662763;0.337236534;0.861826698;1;0.882903981
0.71627907;0.81216458;1;0.306618962;0.250447227;0.385330948;0.62862254;0.528085868
0.477984085;0.435897436;0.960212202;0.416268789;1;0.371706454;0.652343059;0.350839965
0.994318182;1;0.511363636;0.082386364;0.102272727;0.298295455;0.642045455;0.372159091
1;0.586413586;0.398601399;0.057942058;0.017982018;0.157842158;0.350649351;0.114885115
0;0;0;0;0;0;0;0
1;0.793184489;0.768213866;0.695945946;0.511457109;0.640716804;0.788777908;0.789952996
1;0;0.5;0.075;0;0;0.5;0.33
0.289220404;0.338787295;0.518768046;1;0.492300289;0.303657363;0.543310876;0.473532243
0;0;0.754716981;0;0;1;0.943396226;0
0.460299194;0.720368239;0.505178366;0.133486766;0.041426928;0.453394707;0.692750288;1
1;0.71547421;0.49750416;0.652246256;0.68718802;0.524126456;0.62562396;0.790349418
0;0.781094527;0.895522388;0.865671642;0.089552239;0.393034826;1;0.407960199
0.739717224;0.905526992;0.821336761;0.448586118;0.634318766;0.962724936;1;0.621465296
0.763358779;0.297709924;0;0.335877863;0.41221374;1;0;0.251908397
0.523406375;0.40936255;0.497011952;0.448705179;0.715139442;0.902888446;1;0.922808765
0.821203197;0.847917543;0.667648296;0.562473706;0.641985696;0.729701304;0.702145562;1
1;0.719455704;0.462362478;0.612188767;0.498986682;0.532570932;0.846409959;0.873335263
0.964687523;0.835087465;0.773717065;0.675074399;0.667198955;0.638056181;1;0.787181534
0.610569106;0.858943089;0.827642276;0.632113821;1;0.811788618;0.734552846;0.886178862
0.638297872;1;0.510638298;0.740425532;0.765957447;0.336170213;0.531914894;0.557446809
0.613496933;0.358895706;0.429447853;0.266871166;0.990797546;0.32208589;1;0.855828221
0.351288056;0.274004684;0.468384075;0.37470726;0.672131148;0.12412178;1;0.728337237
0.602453047;0.677960905;1;0.522997317;0.514718283;0.394825604;0.448217708;0.303526255
0.88738269;0.857142857;0.624608968;1;0.654848801;0.356621481;0.915537018;0.973931178
0.861448555;0.927342168;0.748619547;0.877967973;0.842628382;0.925087429;1;0.77250138
0.950570342;0.296577947;0.380228137;0.551330798;0.410646388;1;0.764258555;0.311787072
0.447427293;0.612975391;0.713646532;0.586129754;0.201342282;1;0.785234899;0.514541387
1;0.607538803;0.44345898;0.709534368;0.359201774;0.350332594;0.611973392;0.399113082
0.624152264;0.573616277;1;0.979216802;0.691314811;0.724349158;0.719098665;0.875082039
0.643776824;0;0.343347639;1;0.386266094;0.901287554;0.214592275;0.420600858
0.864211738;0.720368239;0.964326812;0.803222094;0.309551208;0.393555811;0.981588032;1
0;0;0;0;0.72;0;1;0
0;0.619047619;0.952380952;0.80952381;1;0.420634921;0.595238095;0.650793651
0.727809357;0.620244862;0.750655881;0.468627022;0.571053782;0.479777;0.685832969;1
0;0;0;0;0;0;0;0
0.137362637;0.645604396;0.657967033;0.239010989;0.715659341;0.361263736;1;0.946428571
0.610616551;0.70952852;0.960764919;0.426310584;0.579953841;0.433234421;0.909990109;1
0.580186916;0.834018692;1;0.624672897;0.644485981;0.461682243;0.619065421;0.882616822
0.630669546;1;0.531677466;0.575233981;0.626709863;0.245860331;0.840172786;0.879409647
0.763358779;0.597964377;0.610687023;0.51653944;0.684478372;0.402035623;0.638676845;1
0.490550189;0.652830277;1;0.89614541;0.780834383;0.519342946;0.558005507;0.868355966
0.88425404;1;0.615182262;0.638857572;0.546411124;0.661781285;0.688462984;0.720781661
1;0.846858094;0.805659592;0.350811486;0.433208489;0.382854765;0.77278402;0.484394507
0.324675325;0.457142857;0.285714286;1;0.21038961;0.444155844;0.423376623;0.383116883
0.286784141;1;0.615418502;0.057709251;0.071365639;0.104405286;0.276211454;0.173127753
0.806273845;0.646884273;0.355235269;0.073760068;0.19796524;0.100466299;1;0.76430691
0;0;1;0.392307692;0.276923077;0.503846154;0.676923077;0.946153846
0.442477876;0.517699115;0.973451327;0.707964602;0.716814159;0.579646018;1;0.654867257
0.138504155;0.867036011;0.332409972;0.08033241;0.349030471;0;0.833795014;1
1;0.850493963;0.709989023;0.791218441;0.362678375;0.611635565;0.600439078;0.716355653
